Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
16,4,True,HIT,302,-0.18543046357615894
12,6,True,STAND,92,-0.08695652173913043
12,6,True,HIT,96,-0.03125
20,6,True,STAND,393,0.6743002544529262
20,6,True,HIT,426,-0.13380281690140844
18,7,True,STAND,275,0.43272727272727274
18,7,True,HIT,336,-0.09226190476190477
17,4,True,STAND,257,-0.04669260700389105
17,4,True,HIT,302,-0.2052980132450331
14,2,True,STAND,229,-0.3318777292576419
14,2,True,HIT,242,-0.2231404958677686
13,6,True,STAND,257,-0.11284046692607004
13,6,True,HIT,248,-0.09274193548387097
16,6,True,STAND,281,-0.1601423487544484
16,6,True,HIT,290,-0.16896551724137931
13,9,True,STAND,207,-0.5217391304347826
13,9,True,HIT,242,-0.19834710743801653
13,2,True,STAND,191,-0.33507853403141363
13,2,True,HIT,194,-0.12371134020618557
13,11,True,STAND,193,-0.7253886010362695
13,11,True,HIT,175,-0.5885714285714285
14,8,True,STAND,257,-0.5603112840466926
14,8,True,HIT,258,-0.2868217054263566
14,11,True,STAND,201,-0.8308457711442786
14,11,True,HIT,214,-0.5747663551401869
15,11,True,STAND,188,-0.7340425531914894
15,11,True,HIT,202,-0.5792079207920792
16,5,True,STAND,233,-0.21030042918454936
16,5,True,HIT,221,-0.14479638009049775
13,5,True,STAND,241,-0.16182572614107885
13,5,True,HIT,243,-0.11522633744855967
17,8,True,STAND,331,-0.4561933534743202
17,8,True,HIT,293,-0.16382252559726962
16,3,True,STAND,267,-0.17228464419475656
16,3,True,HIT,260,-0.1
12,8,True,STAND,95,-0.5263157894736842
12,8,True,HIT,81,-0.08641975308641975
12,2,True,STAND,92,-0.29347826086956524
12,2,True,HIT,85,-0.10588235294117647
12,11,True,STAND,43,-1.0
12,11,True,HIT,48,-0.4375
