Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
17,10,False,STAND,15655,-0.47435324177579047
17,10,False,HIT,817,-1.0184500193760986
16,5,False,STAND,3242,-0.12523133867982728
16,5,False,HIT,159,-5.342552354010606
13,10,False,STAND,16420,-0.566626065773447
13,10,False,HIT,896,-1.1813945312497243
18,10,False,STAND,14322,-0.23697807568775311
18,10,False,HIT,776,-0.7662640894704955
17,11,False,STAND,207,-0.6714975845410628
17,11,False,HIT,3568,-0.3761523727803617
16,2,False,STAND,291,-0.30584192439862545
16,2,False,HIT,3455,-0.2956769284779348
17,2,False,STAND,3613,-0.16911154165513423
17,2,False,HIT,208,-3.507602004728641
20,9,False,STAND,4832,0.7487582781456954
20,9,False,HIT,248,-2.2810094468239783
13,11,True,STAND,353,-0.773371104815864
13,11,True,HIT,28,-8.009588807653618
12,11,False,STAND,4038,-0.7570579494799405
12,11,False,HIT,221,-3.6904901884283046
12,8,False,STAND,3944,-0.5278904665314401
12,8,False,HIT,204,-4.1433909397273485
20,10,False,STAND,18720,0.40357905982905984
20,10,False,HIT,958,-0.9904332349156356
18,3,False,STAND,2876,0.13282336578581364
18,3,False,HIT,163,-3.5683426759311625
19,3,False,STAND,2735,0.34186471663619744
19,3,False,HIT,185,-2.6586585566748657
15,9,False,STAND,3621,-0.5255454294393814
15,9,False,HIT,313,-2.0601660338454058
19,9,False,STAND,2738,0.23009495982468955
19,9,False,HIT,149,-3.724306137690996
14,11,False,STAND,3695,-0.7572395128552097
14,11,False,HIT,203,-3.7062580358558925
14,5,False,STAND,3463,-0.11348541726826451
14,5,False,HIT,176,-3.5345863737578664
15,10,False,STAND,16353,-0.5824007827309974
15,10,False,HIT,796,-1.2027022675353598
13,11,False,STAND,3823,-0.7601360188333769
13,11,False,HIT,242,-3.6998738692053803
17,5,False,STAND,3154,-0.06182625237793278
17,5,False,HIT,191,-3.0827693384414907
13,8,False,STAND,3698,-0.5294753921038399
13,8,False,HIT,172,-4.432764755949087
15,8,False,STAND,3495,-0.5361945636623748
15,8,False,HIT,172,-4.3543445522004385
18,6,False,STAND,2956,0.2750338294993234
18,6,False,HIT,160,-1.8811858663351546
16,6,False,STAND,2495,-0.15190380761523045
16,6,False,HIT,540,-0.7539830024752218
13,9,False,STAND,179,-0.5642458100558659
13,9,False,HIT,3753,-0.28586616901510936
17,9,False,STAND,3613,-0.4234707998892887
17,9,False,HIT,213,-2.209086563324881
19,4,False,STAND,2652,0.3891402714932127
19,4,False,HIT,137,-3.9896435275837088
14,10,False,STAND,803,-0.5554171855541719
14,10,False,HIT,15370,-0.13362515559106475
20,5,False,STAND,4353,0.6756260050539857
20,5,False,HIT,229,-2.946895998692751
17,4,False,STAND,3027,-0.0472414932276181
17,4,False,HIT,274,-3.210947143336224
13,2,False,STAND,3994,-0.27366049073610416
13,2,False,HIT,208,-1.9978377945843384
14,6,False,STAND,3577,-0.1590718479172491
14,6,False,HIT,189,-2.65097938655684
13,5,False,STAND,3682,-0.1300923411189571
13,5,False,HIT,214,-2.599281579956204
17,7,False,STAND,2803,-0.15162326079200855
17,7,False,HIT,191,-2.591623582363923
20,11,False,STAND,5135,0.15657254138266796
20,11,False,HIT,254,-2.1565563484871886
16,4,False,STAND,3166,-0.19519898926089704
16,4,False,HIT,187,-2.5568877896417153
20,3,False,STAND,4248,0.6207627118644068
20,3,False,HIT,214,-3.045197955666002
16,3,False,STAND,3310,-0.2459214501510574
16,3,False,HIT,177,-1.437806720902434
15,6,False,STAND,3264,-0.16727941176470587
15,6,False,HIT,267,-2.263050725777498
19,3,True,STAND,574,0.3588850174216028
19,3,True,HIT,29,-28.874940633577435
