Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
17,6,True,HIT,2,-3.8287791724586744
13,8,False,STAND,4036,-0.5141228939544104
13,8,False,HIT,1,-1.0
13,4,False,STAND,3872,-0.19602272727272727
13,4,False,HIT,1,-1.0
18,7,True,STAND,427,0.3911007025761124
18,7,True,HIT,1,-0.16817970275878907
20,7,False,STAND,5271,0.7639916524378676
20,7,False,HIT,1,0.0
18,9,True,STAND,578,-0.185121107266436
18,9,True,HIT,5,-0.909172161574746
16,5,False,STAND,3283,-0.116356990557417
16,5,False,HIT,1,-1.510829175143612
18,6,False,STAND,3160,0.2617088607594937
18,6,False,HIT,1,-1.0
13,6,False,STAND,3795,-0.1544137022397892
13,6,False,HIT,1,-1.0
16,8,False,STAND,3374,-0.5
16,8,False,HIT,4,-0.6484375
14,5,False,STAND,3662,-0.12042599672310213
14,5,False,HIT,1,-1.0
16,11,False,STAND,3932,-0.7530518819938963
16,11,False,HIT,1,-1.0
15,5,False,STAND,3162,-0.1473750790638836
15,5,False,HIT,2,-0.40625
16,7,False,STAND,1,-1.0
16,7,False,HIT,3814,-0.25595043071964385
13,7,False,STAND,3741,-0.4969259556268377
13,7,False,HIT,3,-1.6575966848431423
15,3,False,STAND,3572,-0.22200447928331468
15,3,False,HIT,1,-0.5919272592505922
20,3,False,STAND,4246,0.6217616580310881
20,3,False,HIT,1,0.0
20,2,True,STAND,600,0.6633333333333333
20,2,True,HIT,3,-0.8720583472488924
16,4,False,STAND,3979,-0.1784367931641116
16,4,False,HIT,1,-1.0
13,7,True,STAND,452,-0.504424778761062
13,7,True,HIT,3,-2.4285820776405007
18,10,True,STAND,2385,-0.280083857442348
18,10,True,HIT,1,-1.1875
12,6,False,STAND,3942,-0.13926940639269406
12,6,False,HIT,15,-0.8482743476563953
14,2,False,STAND,4249,-0.28289009178630264
14,2,False,HIT,4,-0.5737663046572005
19,5,True,STAND,590,0.4610169491525424
19,5,True,HIT,1,-0.46384307288338616
18,8,True,STAND,538,0.10037174721189591
18,8,True,HIT,1,-0.125
19,8,True,STAND,438,0.636986301369863
19,8,True,HIT,4,-2.539153047778739
12,3,False,STAND,4102,-0.26474890297415893
12,3,False,HIT,2,-0.3767895175580951
17,3,False,STAND,3220,-0.12018633540372671
17,3,False,HIT,1,-1.0
14,11,False,STAND,4140,-0.7623188405797101
14,11,False,HIT,6,-17.267320160013124
18,11,False,STAND,3600,-0.4111111111111111
18,11,False,HIT,3,-0.6666666666666666
20,4,False,STAND,5281,0.6237455027456921
13,6,True,STAND,444,-0.2072072072072072
13,6,True,HIT,8,-1.3420057647322108
16,9,True,STAND,504,-0.501984126984127
16,9,True,HIT,2,-4.808594395682477
18,5,True,STAND,546,0.21428571428571427
18,5,True,HIT,2,-2.6286069231424207
18,8,False,STAND,1,-1.0
18,8,False,HIT,2388,-0.4525927877057725
16,10,True,STAND,2210,-0.5520361990950227
16,10,True,HIT,2,-1.975343466116957
14,6,False,STAND,3656,-0.16712253829321663
14,6,False,HIT,1,-1.0
18,6,True,STAND,581,0.20309810671256454
18,6,True,HIT,1,-2.0808471717786534
17,8,False,STAND,3076,-0.39629388816644995
17,8,False,HIT,10,-1.3236258361144722
12,4,True,STAND,179,-0.16759776536312848
12,4,True,HIT,1,-1.0
12,9,False,STAND,1,-1.0
12,9,False,HIT,4067,-0.27190630311775654
17,9,False,STAND,3899,-0.39702487817389076
17,9,False,HIT,1,-1.0
17,6,False,STAND,3522,-0.009085746734809767
17,6,False,HIT,2,-0.5
18,9,False,STAND,3468,-0.19896193771626297
18,9,False,HIT,2,-0.5
12,8,True,STAND,188,-0.34574468085106386
12,8,True,HIT,1,-6.694385196776913
15,10,True,STAND,2128,-0.5808270676691729
15,10,True,HIT,3,-2.4723998177241744
18,2,False,STAND,4022,0.12058677274987568
18,2,False,HIT,1,-1.0
12,8,False,STAND,4144,-0.5291988416988417
12,8,False,HIT,5,-0.567339697388159
14,3,False,STAND,3710,-0.2536388140161725
14,3,False,HIT,1,-1.0
19,10,True,STAND,2470,-0.0008097165991902834
19,10,True,HIT,2,-1.321046812223524
18,3,False,STAND,2902,0.14541695382494832
18,3,False,HIT,15,-1.3731808389397548
14,10,True,STAND,1,-1.0
14,10,True,HIT,1896,-0.5751269101017639
13,8,True,STAND,484,-0.49173553719008267
13,8,True,HIT,2,-1.0435294631007777
17,5,False,STAND,3189,-0.038883662590153655
17,5,False,HIT,1,-1.935919189453125
13,5,True,STAND,482,-0.1991701244813278
13,5,True,HIT,2,-1.5276306054323237
16,5,True,STAND,366,-0.15300546448087432
16,5,True,HIT,1,-1.480799401773659
18,7,False,STAND,3762,0.3607123870281765
