Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
18,5,False,STAND,2932,0.18417462482946795
18,5,False,HIT,34,-0.3288846994278216
15,10,False,STAND,195,-0.7076923076923077
15,10,False,HIT,18240,-0.1657792315752903
18,10,False,STAND,19639,-0.24680482712969093
18,10,False,HIT,165,-0.39673545663688997
20,9,False,STAND,5646,0.7389302160821821
20,9,False,HIT,53,-0.7873887253286771
20,7,False,STAND,5404,0.7655440414507773
20,7,False,HIT,55,-0.7742321635664345
20,2,False,STAND,4643,0.6073659272022399
20,2,False,HIT,56,-0.779706376283419
15,6,False,STAND,3540,-0.1497175141242938
15,6,False,HIT,47,-0.43625550322756707
16,6,False,STAND,2909,-0.15916122378824338
16,6,False,HIT,32,-0.7348487950328124
20,5,True,STAND,611,0.6677577741407529
20,5,True,HIT,7,-6.522443130958813
15,8,False,STAND,33,-0.696969696969697
15,8,False,HIT,4501,-0.13709415679368295
17,8,False,STAND,36,-0.6666666666666666
17,8,False,HIT,4703,-0.14455096115425795
16,10,False,STAND,197,-0.6852791878172588
16,10,False,HIT,18523,-0.16918837043713622
20,10,False,STAND,23960,0.42141068447412355
20,10,False,HIT,247,-0.499613031718365
12,11,False,STAND,46,-0.6739130434782609
12,11,False,HIT,4257,-0.19880576471629344
17,7,False,STAND,3876,-0.15092879256965944
17,7,False,HIT,43,-0.1703710900867144
13,10,False,STAND,154,-0.6168831168831169
13,10,False,HIT,17113,-0.1303126953190908
19,5,False,STAND,2707,0.4233468784632434
19,5,False,HIT,33,-0.6866758311345889
14,7,False,STAND,45,-0.5333333333333333
14,7,False,HIT,3914,-0.06907690220549192
17,2,False,STAND,3505,-0.15406562054208273
17,2,False,HIT,32,-0.4724951357060936
13,7,False,STAND,30,-0.43333333333333335
13,7,False,HIT,3857,-0.11556377601867522
19,11,False,STAND,4447,-0.1104115133798066
19,11,False,HIT,45,-0.7398059748787651
20,11,False,STAND,5904,0.1465108401084011
20,11,False,HIT,55,-0.9032270651525272
13,9,False,STAND,44,-0.5681818181818182
13,9,False,HIT,4183,-0.1290697173655432
12,10,False,STAND,160,-0.6
12,10,False,HIT,16772,-0.1160729837853837
14,4,False,STAND,3046,-0.1927117531188444
14,4,False,HIT,41,-0.4913345400093418
20,9,True,STAND,448,0.7633928571428571
20,9,True,HIT,6,-2.2756822176312697
14,9,False,STAND,50,-0.64
14,9,False,HIT,4340,-0.13996330336290003
14,8,False,STAND,122,-0.48360655737704916
14,8,False,HIT,4143,-0.09815263010614685
20,2,True,STAND,606,0.5775577557755776
20,2,True,HIT,7,0.2995486633515159
15,2,False,STAND,3512,-0.2707858769931663
15,2,False,HIT,58,-0.3174867141332246
13,6,True,STAND,464,-0.11422413793103449
13,6,True,HIT,3,-3.796344807952662
18,7,False,STAND,4113,0.38025771942620956
18,7,False,HIT,30,-1.4176140099780474
14,3,False,STAND,3601,-0.23465703971119134
14,3,False,HIT,48,-0.5561953567313321
17,10,False,STAND,265,-0.37358490566037733
17,10,False,HIT,19561,-0.20479128919518977
20,4,False,STAND,4371,0.6307481125600549
20,4,False,HIT,77,-0.6421622028697282
19,10,False,STAND,18906,-0.029408653337564795
19,10,False,HIT,174,-0.28155043740501856
13,3,False,STAND,3499,-0.2449271220348671
13,3,False,HIT,51,-0.33605177990563156
19,9,True,STAND,562,0.2508896797153025
19,9,True,HIT,6,-6.328767857621956
19,4,False,STAND,2736,0.4016812865497076
19,4,False,HIT,23,-0.951766304347826
20,6,False,STAND,4438,0.6861198738170347
20,6,False,HIT,50,-0.790990143715766
18,11,False,STAND,4745,-0.4065331928345627
18,11,False,HIT,47,-0.8201725085579733
14,10,False,STAND,166,-0.6325301204819277
14,10,False,HIT,17941,-0.13877089140330168
16,7,False,STAND,82,-0.4268292682926829
16,7,False,HIT,4111,-0.09605296158632948
13,11,False,STAND,51,-0.803921568627451
13,11,False,HIT,4412,-0.21771721932967134
20,5,False,STAND,4291,0.6737357259380098
20,5,False,HIT,50,-1.0939661935240164
