Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
20,8,False,STAND,6387,0.7770471269766713
20,8,False,HIT,527,0.3915701193362728
13,10,False,STAND,952,-0.5997899159663865
13,10,False,HIT,18182,-0.14518091153747145
13,2,False,STAND,246,-0.3008130081300813
13,2,False,HIT,4446,-0.05382627226308509
16,2,False,STAND,302,-0.26158940397350994
16,2,False,HIT,4698,-0.1467279638517488
18,2,False,STAND,3867,0.07732092061029222
18,2,False,HIT,1161,0.13109132408304655
20,2,False,STAND,6518,0.6006443694384781
20,2,False,HIT,288,0.25313978720582747
13,9,True,STAND,23,-0.7391304347826086
13,9,True,HIT,453,0.35797826610479366
13,9,False,STAND,267,-0.5543071161048689
13,9,False,HIT,4494,-0.07418394184742295
20,4,False,STAND,6054,0.6230591344565577
20,4,False,HIT,338,0.09961895478929401
12,4,False,STAND,372,-0.22311827956989247
12,4,False,HIT,4058,0.01555185344005848
14,10,False,STAND,952,-0.5808823529411765
14,10,False,HIT,18137,-0.17051163062992755
19,10,False,STAND,18653,-0.02235565324612663
19,10,False,HIT,2159,-0.04984118803034897
19,10,True,STAND,212,-0.014150943396226415
19,10,True,HIT,3208,0.001623689313366586
13,11,False,STAND,327,-0.7828746177370031
13,11,False,HIT,4511,-0.1709132804351258
15,4,False,STAND,367,-0.18256130790190736
15,4,False,HIT,4597,-0.06990487368745879
16,10,False,STAND,1058,-0.5954631379962193
16,10,False,HIT,19541,-0.23324722003332174
17,10,False,STAND,1084,-0.477859778597786
17,10,False,HIT,20344,-0.25547224645004935
14,7,True,STAND,30,-0.3
14,7,True,HIT,534,0.4607892001313949
15,5,False,STAND,289,-0.15916955017301038
15,5,False,HIT,4386,-0.10511223165742309
16,7,False,STAND,248,-0.5403225806451613
16,7,False,HIT,4769,-0.07661132684682295
20,11,False,STAND,6749,0.12535190398577567
20,11,False,HIT,382,-0.5315585490641023
16,8,False,STAND,375,-0.544
16,8,False,HIT,4686,-0.10668411105731407
16,5,False,STAND,916,-0.13100436681222707
16,5,False,HIT,3992,-0.10314477142018819
17,5,False,STAND,2434,-0.039852095316351685
17,5,False,HIT,2803,-0.03460014353120617
13,8,False,STAND,221,-0.583710407239819
13,8,False,HIT,4574,-0.046513646638917834
14,8,False,STAND,238,-0.5378151260504201
14,8,False,HIT,4531,-0.048753571151513436
15,10,False,STAND,937,-0.6029882604055496
15,10,False,HIT,19187,-0.20786609794487299
17,11,True,STAND,38,-0.6052631578947368
17,11,True,HIT,514,0.27724279846252353
12,10,False,STAND,1062,-0.5451977401129944
12,10,False,HIT,17276,-0.12598065178472512
17,11,False,STAND,319,-0.670846394984326
17,11,False,HIT,4847,-0.32543394728748876
19,5,False,STAND,4273,0.4273344254622045
