Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
20,8,False,STAND,5917,0.7792800405610951
20,8,False,HIT,2,-0.5
19,10,True,STAND,2679,-0.06196341918626353
19,10,True,HIT,8,-0.25
16,2,False,STAND,3760,-0.31063829787234043
16,2,False,HIT,2,-0.5
19,6,False,STAND,3433,0.49373725604427615
19,6,False,HIT,1,0.0
14,8,False,STAND,1,-1.0
14,8,False,HIT,4481,-0.37446998437848694
18,3,True,STAND,594,0.17845117845117844
18,3,True,HIT,2,-0.5
19,5,True,STAND,631,0.4643423137876387
19,5,True,HIT,2,-0.5
19,5,False,STAND,1,-1.0
19,5,False,HIT,3266,-0.7069810165339865
17,6,True,STAND,546,-0.06043956043956044
17,6,True,HIT,1,-1.0
20,5,True,STAND,723,0.6957123098201936
20,5,True,HIT,2,-0.5
13,2,False,STAND,4080,-0.3034313725490196
13,2,False,HIT,168,-0.5059523809523809
14,2,True,STAND,2,-0.5
14,2,True,HIT,491,-0.1690427698574338
18,6,False,STAND,3551,0.27794987327513376
18,6,False,HIT,2,-0.5
17,3,True,STAND,1,-1.0
17,3,True,HIT,579,-0.14162348877374784
12,5,True,STAND,1,-1.0
12,5,True,HIT,190,0.22631578947368422
17,5,False,STAND,1,-1.0
17,5,False,HIT,3226,-0.6717296962182269
14,11,False,STAND,4265,-0.7516998827667057
14,11,False,HIT,1,-1.0
16,11,False,STAND,4038,-0.7466567607726597
16,11,False,HIT,1,-1.0
19,7,True,STAND,1,-1.0
19,7,True,HIT,738,0.1856368563685637
19,7,False,STAND,3594,0.6202003338898163
19,7,False,HIT,1,-1.0
18,2,False,STAND,3435,0.09374090247452693
18,2,False,HIT,1,-1.0
18,4,False,STAND,1,-1.0
18,4,False,HIT,3368,-0.6333135391923991
12,6,False,STAND,4244,-0.1265315739868049
12,6,False,HIT,1,-1.0
14,6,True,STAND,1,-1.0
14,6,True,HIT,485,0.008247422680412371
17,10,True,STAND,68,-0.47058823529411764
17,10,True,HIT,2198,-0.3307552320291174
20,10,True,STAND,1,-1.0
20,10,True,HIT,2745,-0.07213114754098361
15,10,True,STAND,2171,-0.5789958544449563
15,10,True,HIT,15,-0.6666666666666666
16,9,False,STAND,4,-0.75
16,9,False,HIT,3994,-0.5698547821732599
13,3,True,STAND,467,-0.2676659528907923
13,3,True,HIT,2,-0.5
18,10,True,STAND,2593,-0.2699575780948708
18,10,True,HIT,1,-1.0
15,6,False,STAND,2,-0.5
15,6,False,HIT,3872,-0.38791322314049587
13,3,False,STAND,3512,-0.2542710706150342
13,3,False,HIT,1,-1.0
16,10,True,STAND,2269,-0.5447333627148524
16,10,True,HIT,1,-1.0
