Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
20,5,True,STAND,1,-13.0
20,5,True,HIT,748,0.11898395721925134
20,5,False,STAND,5487,0.650811007836705
20,5,False,HIT,11,-2.0
16,4,False,STAND,4052,-0.1895360315893386
16,4,False,HIT,7,-0.5714285714285714
19,4,False,STAND,3408,0.3984741784037559
19,4,False,HIT,10,-0.7
18,3,False,STAND,3357,0.13762287756925826
18,3,False,HIT,3,-1.0
17,8,False,STAND,5,-0.6
17,8,False,HIT,4061,-0.5481408520068949
17,5,False,STAND,4582,-0.0392841553906591
17,5,False,HIT,5,-0.8
16,8,False,STAND,4174,-0.5203641590800192
16,8,False,HIT,11,-0.7272727272727273
17,2,False,STAND,3992,-0.15856713426853708
17,2,False,HIT,3,-1.0
17,10,False,STAND,15318,-0.487596291944118
17,10,False,HIT,20,-0.7
17,9,False,STAND,4567,-0.42610028465075545
17,9,False,HIT,4,-1.0
20,10,False,STAND,18361,0.4193126736016557
20,10,False,HIT,17,-0.9411764705882353
15,10,False,STAND,43,-0.6511627906976745
15,10,False,HIT,16683,-0.5494815081220404
12,10,False,STAND,34,-0.6176470588235294
12,10,False,HIT,17661,-0.43593228016533603
12,2,False,STAND,5,-1.0
12,2,False,HIT,3733,-0.2684168229306188
18,2,False,STAND,3645,0.1083676268861454
18,2,False,HIT,5,-0.8
15,2,False,STAND,4231,-0.27771212479319307
15,2,False,HIT,24,-0.5416666666666666
20,2,False,STAND,4998,0.6376550620248099
20,2,False,HIT,2,-1.0
15,7,False,STAND,4478,-0.4580169718624386
15,7,False,HIT,8,-0.75
18,10,False,STAND,14012,-0.24286326006280332
18,10,False,HIT,18,-0.8888888888888888
13,10,False,STAND,17833,-0.5780294958784277
13,10,False,HIT,18,-0.6666666666666666
15,8,True,STAND,1,-1.0
15,8,True,HIT,540,-0.1425925925925926
19,8,True,STAND,684,0.5847953216374269
19,8,True,HIT,1,0.0
15,8,False,STAND,4518,-0.5287737937140328
15,8,False,HIT,9,-0.7777777777777778
16,10,False,STAND,16718,-0.5750687881325517
16,10,False,HIT,17,-0.7058823529411765
20,11,False,STAND,5521,0.16808549175873935
20,11,False,HIT,8,-1.0
19,6,True,STAND,659,0.5508345978755691
19,6,True,HIT,2,-0.5
13,6,False,STAND,8,-0.375
13,6,False,HIT,4213,-0.26180868739615476
18,4,False,STAND,3545,0.16473906911142455
18,4,False,HIT,1,-1.0
17,3,False,STAND,3585,-0.12468619246861924
17,3,False,HIT,9,-0.8888888888888888
14,9,False,STAND,4588,-0.5224498692240628
14,9,False,HIT,7,-0.7142857142857143
16,5,False,STAND,6,-0.6666666666666666
16,5,False,HIT,4078,-0.46615988229524274
12,3,False,STAND,4234,-0.23996221067548418
12,3,False,HIT,101,-0.33663366336633666
13,11,True,STAND,345,-0.736231884057971
13,11,True,HIT,1,-1.0
14,10,False,STAND,16877,-0.5611186822302542
14,10,False,HIT,11,-1.0
20,9,False,STAND,5255,0.7486203615604187
20,9,False,HIT,8,-1.0
14,6,False,STAND,10,-0.5
14,6,False,HIT,4115,-0.2869987849331713
13,2,False,STAND,4517,-0.27651095860084124
13,2,False,HIT,4,-0.75
19,2,False,STAND,3353,0.3733969579481062
19,2,False,HIT,3,-1.0
12,4,True,STAND,13,-0.6923076923076923
12,4,True,HIT,162,-0.006172839506172839
12,4,False,STAND,6,-0.8333333333333334
12,4,False,HIT,4317,-0.2040769052582812
14,4,False,STAND,3,-1.0
14,4,False,HIT,3858,-0.3418869880767237
20,4,False,STAND,5106,0.6478652565609088
20,4,False,HIT,4,-0.25
